"";"name";"PN39521PM"
"142";"Oct.2015";"81.4869536479873"
"143";"Nov.2015";"81.9778641013945"
"144";"Dec.2015";"82.2671259167941"
"145";"Jan.2016";"82.9925611097293"
"146";"Feb.2016";"82.8071330197792"
"147";"Mar.2016";"83.2003404613476"
"148";"Apr.2016";"83.1952876922261"
"149";"May.2016";"83.2604317129132"
"150";"Jun.2016";"83.3100191877685"
"151";"Jul.2016";"83.2736958702937"
"152";"Aug.2016";"83.7535027400762"
"153";"Sep.2016";"84.0195270577749"
"154";"Oct.2016";"84.6487776915899"
"155";"Nov.2016";"85.0358962727512"
"156";"Dec.2016";"85.2790823658775"
"157";"Jan.2017";"85.6739366088765"
"158";"Feb.2017";"86.1307159850166"
"159";"Mar.2017";"87.7145038029541"
"160";"Apr.2017";"87.1452082695541"
"161";"May.2017";"86.277827084373"
"162";"Jun.2017";"85.9274430467771"
"163";"Jul.2017";"86.1293887666726"
"164";"Aug.2017";"86.9965710515126"
"165";"Sep.2017";"86.9747927045468"
"166";"Oct.2017";"86.0758839911878"
"167";"Nov.2017";"85.679062342173"
"168";"Dec.2017";"85.6754316448231"
"169";"Jan.2018";"86.0423725670906"
"170";"Feb.2018";"86.3724696454585"
"171";"Mar.2018";"86.4258967870611"
"172";"Apr.2018";"86.1561625329183"
"173";"May.2018";"86.020049907379"
"174";"Jun.2018";"86.3649798728907"
"175";"Jul.2018";"86.8074633782153"
"176";"Aug.2018";"86.9624032416967"
"177";"Sep.2018";"87.2804127829709"
"178";"Oct.2018";"87.3770110758042"
"179";"Nov.2018";"87.5408897803698"
"180";"Dec.2018";"87.5343739336104"
"181";"Jan.2019";"87.602859567586"
"182";"Feb.2019";"87.7154138121452"
"183";"Mar.2019";"88.0526810799943"
"184";"Apr.2019";"88.3919954307382"
"185";"May.2019";"88.5281922569355"
"186";"Jun.2019";"88.338316270875"
"187";"Jul.2019";"88.6017919499396"
"188";"Aug.2019";"88.5732708376301"
"189";"Sep.2019";"88.578983640679"
"190";"Oct.2019";"88.5544577547379"
"191";"Nov.2019";"88.7240409444364"
"192";"Dec.2019";"88.7871269376024"
"193";"Jan.2020";"88.820072889343"
"194";"Feb.2020";"88.9387323382845"
"195";"Mar.2020";"89.7492687399042"
"196";"Apr.2020";"89.7605684098359"
"197";"May.2020";"90.0255325580713"
"198";"Jun.2020";"89.4309658826464"
"199";"Jul.2020";"90.3041239334221"
"200";"Aug.2020";"89.9672327229312"
"201";"Sep.2020";"90.1835094823746"
"202";"Oct.2020";"90.1292550729554"
"203";"Nov.2020";"91.0303858373011"
"204";"Dec.2020";"90.7596674423654"
"205";"Jan.2021";"92.2313509128469"
"206";"Feb.2021";"91.9476393494769"
"207";"Mar.2021";"92.9315630010249"
"208";"Apr.2021";"92.6040789156935"
"209";"May.2021";"92.9563197456159"
"210";"Jun.2021";"93.7886104160236"
"211";"Jul.2021";"95.5194143339616"
"212";"Aug.2021";"97.1432872103824"
"213";"Sep.2021";"97.7194048941485"
"214";"Oct.2021";"98.6030670134913"
"215";"Nov.2021";"99.0922167999593"
"216";"Dec.2021";"100"
"217";"Jan.2022";"100.275835066851"
"218";"Feb.2022";"100.717880633189"
"219";"Mar.2022";"103.014671743505"
"220";"Apr.2022";"104.627299063185"
"221";"May.2022";"104.773209891338"
"222";"Jun.2022";"106.433920972141"
"223";"Jul.2022";"107.689254221258"
"224";"Aug.2022";"108.861361724724"
"225";"Sep.2022";"109.67232756115"
"226";"Oct.2022";"109.859635203237"
"227";"Nov.2022";"110.80489185485"
"228";"Dec.2022";"112.017625524304"
"229";"Jan.2023";"112.496643241068"
"230";"Feb.2023";"112.854568660287"
"231";"Mar.2023";"114.764982613871"
"232";"Apr.2023";"115.868421016858"
